name,category
인테리어코디네이터과,6
무대미술과,6
무대미술전공,6
조형디자인계열,6
미디어미술과,6
미술과,6
산업미술과,6
생활미술과,6
실용미술과,6
응용미술과,6
응용미술학전공,6
응용회화과,6
채화과,6
서양화과,6
실용미술디자인과,6
미술계열,6
자율전공학부예체능,6
미술학부,6
회화전공,6
회화과,6
실용미술학과,6
순수미술과,6
실용미술과예체능,6
순수미술과년제,6
순수미술학과,6
장식조형과,6
조형미술과,6
조형미술전공,6
생활조형과,6
조형일러스트레이션과,6
조형일러스트레이션학과,6
보석귀금속공예창업전공,1
시계주얼리과,3
시계주얼리학과,3
한지전공,6
귀금속디자인가공과,6
귀금속디자인과,6
귀금속디자인전공,6
귀금속보석디자인,6
귀금속세공디자인과,6
도예디자인,6
보석귀금속디자인과,6
보석디자인과,6
장신구디자인과,6
장신구디자인전공,6
귀금속보석디자인과,6
보석감정디자인과,6
보석귀금속디자인계열,6
귀금속비주얼디자인과,6
보석감정딜러디자인과,6
토탈장신구디자인과,6
귀금속주얼리과,6
보석귀금속디자인과예체능계열,6
귀금속보석디자인학과,6
귀금속보석공예과,6
공예과,6
관광귀금속공예과,6
귀금속공예과,6
금속귀금속세공과,6
도자공예전공,6
도자기공예과,6
보석가공과,6
보석감정과,6
산업공예계열,6
산업공예과,6
산업금속공예과,6
인테리어공예과,6
전통도예과,6
귀금속보석과,6
보석감정딜러과,6
쥬얼리금속세공과,6
도예과,6
유아보육도예미술과,6
쥬얼리디자인과,6
전통도예전공,6
생활도예과,6
생활도예전공,6
토탈악세사리공예과,6
다예다도과,6
도예다도과,6
도예문화전공,6
다이아몬드과,6
전통공예전공,6
귀금속액세서리과,6
도자문화예술과,6
보석주얼리과,6
도예과년제,6
쥬얼리디자인전공,6
도예학과,6
보석감정주얼리과,6
보석감정전공,6
보석주얼리전공,6
보석감정마케팅과,6
귀금속보석공예학과,6
산업환경디자인과,6
패션텍스타일세라믹학과,6
귀금속보석융합과,6
도자디자인학과,6
도예차문화과,6
문화선교공연과,1
방송연예과,1
공연예술과,6
이벤트연출과,6
전통예술과,6
연출전공,6
공연예술계열,6
영상연출과,6
영화예술계열,6
문화예술과,6
공연예술제작학부,6
공연제작과,6
이벤트연출학과,6
영화예술학과,6
영화예술과,6
영상연출학과,6
공연창작학부,6
영상연출무대기술전공,6
기획연출전공,6
공연이벤트연출과,6
공연예술학부,6
방송,6
모델공연예술과,6
공연예술복지학부,6
공연영상연출과,6
전시이벤트연출과,6
문화예술계열,6
이벤트연출과년제,6
뮤지컬방송연기계열,6
공연예술학과,6
공연예술모델과,6
엔터테인먼트학부,6
나레이터모델과,6
모델과,6
모델이벤트,6
모델이벤트전공,6
모델전공,6
패션모델전공,6
모델이벤트과,6
모델예술전공,6
패션광고모델과,6
방송모델이벤트과,6
나레이터모델전공,6
마인드모델전공,6
파티디자인과,6
모델학과,6
국제모델과,6
모델스타일리스트전공,6
모델학부,6
모델패션학부,6
모델패션예술학부,6
무용과,6
무용전공,6
무용학과,6
실용무용전공,6
전통무용사물놀이과,6
한국무용과,6
실용무용과,6
벨리댄스전공,6
댄스테라피과,6
글로벌실용무용과,6
댄스과,6
휘트니스실용무용과,6
실용예술학부실용댄스전공,6
글로벌실용무용학과,6
모델연예과,6
연극과,6
연극영상과,6
연극영화계열,6
연극영화과,6
연극영화방송계열,6
연극영화학과,6
연극전공,6
연기모델과,6
연기영상과,6
연예연기과,6
코미디연기학과,6
방송연극영화과,6
연극영화방송학부,6
모델연기연예과,6
방송엔터테이너모델과,6
연기예술과,6
연기예술전공,6
뮤지컬전공,6
연극뮤지컬과,6
연기연예과,6
방송연기영상과,6
연기뮤지컬과,6
방송연예뮤지컬전공,6
코메디연기전공,6
연기과,6
연극영화방송예술학부,6
방송연예전공,6
연극영화전공,6
연극영화연기전공,6
연기전공,6
연기엔터테인먼트전공,6
방송제작연기전공,6
방송엔터테이너모델계열,6
연극영화,6
뮤지컬연기,6
뮤지컬연기과,6
음악계열뮤지컬전공,6
공연연기과,6
방송연예연기과,6
전통연희전공,6
전통연희과,6
예술학부연기뮤지컬엔터테인먼트,6
연기예술학과,6
예술학부연기뮤지컬엔터테인먼트전공,6
뮤지컬연기전공,6
연예연기전공,6
뮤지컬보컬방송연기계열,6
모델연기영상과,6
연기과년제,6
예술체육학부모델연기영상과,6
방송연예미디어과,6
방송연예계열,6
방송제작연예과연예연기전공,6
공연예술계열뮤지컬전공,6
공연예술계열연극전공,6
공연예술계열연희연기전공,6
방송연예계열연기전공,6
방송연예계열예능전공,6
연기학과,6
예능계열,6
뮤지컬스쿨,6
연예뮤지컬연기과,6
방송연예과예체능,6
방송제작연기전공자연,6
연예뮤지컬연기과년제,6
뮤지컬학과,6
연극영상학과,6
뮤지컬과,6
연기예술실용음악과,6
문화콘텐츠융합과,6
방송연기전공,6
모델연기학과,6
연출극작전공,6
연극영상전공,6
공연예술복지과,6
연극영상연기전공,6
뮤지컬연기학과,6
국악과,6
기악과,6
대중예술음악과,6
대중음악,6
대중음악과,6
대중음악전공,6
디지털음악과,6
멀티미디어음악과,6
방송음악과,6
생활음악과,6
순수음악과,6
순수음악전공,6
실용음악과,6
실용음악전공,6
실용음악학과,6
엔터테인먼트뮤직전공,6
음악계열,6
음악과,6
음악예술과,6
음악전공,6
재즈음악전공,6
종교음악과,6
피아노전공,6
한국음악과,6
음악실기지도과,6
컴퓨터음악전공,6
클래식피아노전공,6
실용음악학부,6
기독실용음악과,6
클래식음악전공,6
뮤지컬음악전공,6
클래식전공,6
음악공연과,6
음악계열순수음악전공,6
음악계열실용음악전공,6
재즈음악과,6
판소리전공,6
피아노과,6
음악공연예술계열,6
음악예술학부,6
생활음악전공,6
음악학부,6
뮤지컬엔터테이너전공,6
국악전공,6
기악전공,6
성악전공,6
작곡전공,6
베이스전공,6
실용음악,6
미디어음악과,6
생활음악학부,6
음악공연예술과,6
실용음악전공뮤지컬,6
실용음악전공미디기악,6
실용음악전공보컬,6
클래식실용음악과,6
음악컨텐츠전공,6
실용음악과년제,6
모던음악과,6
작곡과,6
성악과,6
일렉트로닉뮤직프로덕션과,6
실용음악공연과,6
실용음악클래식과,6
한국공연음악과,6
방송연예계열전공,6
실용음악계열기악전공,6
실용음악계열성악전공,6
실용음악계열일렉트로닉뮤직프로덕션전공,6
실용음악계열작곡전공,6
예술학부실용음악전공,6
한국음악전공,6
글로벌실용음악과,6
음악학과,6
팝스타과,6
뉴뮤직과,6
공연음악과,6
실용음악뮤지컬과,6
클래식공연예술과,6
클래식공연예술학과,6
모델연기과,6
미디어실용음악전공,6
글로벌실용예술학부,6
공연음악과년,6
모던음악학과,6
공연음악학부,6
클래식공연예술전공,6
엔터융합비즈니스과,6
실용음악학부창작전공,6
실용음악학부보컬전공,6
실용음악학부기악전공,6
실용예술학부실용음악전공,6
뮤직프로덕션과,6
방송영상연예과,6
통합예술체육과,6
교양과,0
교양학과,0
교양학부,0
국제교양과,0
생활교양과,0
인문사회계열,0
인문사회학부,0
자율전공학부인문사회,0
학사시범대학통합인문계열,0
인간개발학부,0
대안대학과정,0
교양공통학과,0
교양공통과,0
교양교직과,0
학사시범대학통합계열,0
기타모집단위,0
평생학습계열,0
국제실무계열,0
기초교양과,0
창의융합계열,0
인문교양기초학부,0
교양교육원,0
창의융합스쿨,0
통일신학부,0
선교전공,0
신학과,0
선교신학전공,1
선교과,1
선교미디어전공,1
국제선교과,1
선교학과,1
전문인선교과,1
문화재개발전공,0
문화재과,0
문화재과학과,0
문화재관리과,0
문화재관리전공,0
문화재학과,0
민족문화과,0
문화재발굴과,0
풍수명리과,1
관광일본어,0
관광일본어과,0
관광일본어전공,0
관광일본어통역과,0
관광일어과,0
관광일어전공,0
관광일어통역과,0
관광일어통역전공,0
국제통상일어과,0
산업일어과,0
실무일본어과,0
실무일어과,0
일본어과,0
일본어전공,0
일본어통역전공,0
일어과,0
일어전공,0
일어통번역,0
일어통번역과,0
일어통역과,0
관광비즈니스일본어과,0
관광일본어통역전공,0
일어통역전공,0
관광비즈니스일어과,0
국제통상일본어과,0
일어통번역전공,0
비즈니스일본어과,0
일본어통역과,0
일본어학부,0
국제관광일어과,0
관광실무일어과,0
산업일본어과,0
산업일본어학과,0
비즈니스일본어전공,0
관광일본어학과,0
관광일본전공,0
관광일어통역학과,0
일본어학과,0
일본어권,0
관광면세일본어전공,0
관광일어학과,0
의료관광일어과,0
일본어통번역과,0
국제비즈니스일어과,0
일본어통역학과,0
국제관광전공관광일어,0
일본어통번역학과,0
일본어커뮤니케이션과,0
항공호텔관광학부일본어통역전공,0
글로벌비즈니스과일본비즈니스전공,0
관광비즈니스일어학과,0
실무일본어학과,0
일본어비즈니스전공,0
관광경영중국어과,0
관광중국어,0
관광중국어과,0
관광중국어전공,0
관광중국어통역과,0
관광중국어통역전공,0
관광통상중국어과,0
국제통상중국어과,0
비즈니스중국어과,0
실무중국어과,0
중국어과,0
중국어전공,0
중국어정보처리과,0
중국어정보학과,0
중국어통번역,0
중국어통역과,0
중국어통역전공,0
관광비즈니스중국어과,0
중국관광비즈니스계열,0
관광통역중국어과,0
비즈니스중국어전공,0
중국어통번역과,0
중국어통번역전공,0
한중관광통역과,0
한중비즈니스통역과,0
중국어학부,0
중국관광비즈니스전공,0
관광실용중국어전공,0
관광외국어학부관광중국어전공,0
중국관광통상과,0
한중통역과,0
호텔관광중국어과,0
중국어통역학과,0
외국어학부관광중국어전공,0
중국어학과,0
관광중국전공,0
한중통역전공,0
한중관광통역전공,0
관광중국어통역학,0
관광중국어통역학과,0
중국어관광경영전공,0
한중교류통역과,0
관광한중언어계열,0
한중문화통역과,0
관광중국한어계열,0
중국어권,0
의료관광중국어전공,0
관광중국어학과,0
한중통번역과,0
관관중국어계열,0
관광중국어계열,0
의료관광중국어과,0
통상중국어과,0
관광과관광중국어전공,0
글로벌비즈니스과중국비즈니스전공,0
관광비즈니스중국어학과,0
국제의료중국어통역학과,0
글로벌중국어과,0
중국어서비스전공,0
글로벌비즈니스중국어과,0
관광서비스중국어과,0
중국어비즈니스전공,0
의료관광중국어학과,0
중국어문화학과,0
관광외국어계열중국어전공,0
관광통상영어과,0
관광경영영어과,0
관광영어과,0
관광영어전공,0
관광영어통역과,0
관광영어통역전공,0
관광통역영어일어전공,0
국제통상영어과,0
미디어영어과,0
비즈니스영어과,0
비즈니스영어전공,0
실무영어과,0
실무영어전공,0
영어과,0
영어전공,0
영어커뮤니케이션과,0
영어통번역,0
영어통번역과,0
영어통역과,0
영어통역전공,0
영어학과,0
항공호텔영어과,0
관광레저영어과,0
관광비즈니스영어과,0
관광영어중국어서비스과,0
국제관광영어과,0
미국유학과,0
영어통번역전공,0
유아영어지도과,0
호텔관광영어과,0
영어학부,0
중국어서비스과,0
